"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Date (Local)","Year","Day In Year (Local)","Units of Measure","Exceptional Data Type","Nonreg Observation Count","Observation Count","Observation Percent","Nonreg Arithmetic Mean","Arithmetic Mean","Nonreg First Maximum Value","First Maximum Value","First Maximum Hour","AQI","Daily Criteria Indicator","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","049","0002","42603","1","40.253611","-111.663056","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2014-07-15","2014","196","Parts per billion","None","","24","100.0000","","9.458333","","41","6",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61102","1","40.253611","-111.663056","WGS84","Wind Direction - Scalar","1 HOUR","","2014-07-15","2014","196","Degrees Compass","None","","24","100.0000","","233.375","","358","19",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61101","1","40.253611","-111.663056","WGS84","Wind Speed - Scalar","1 HOUR","","2014-07-15","2014","196","Knots","None","","24","100.0000","","4.375","","8.6","20",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68105","1","40.253611","-111.663056","WGS84","Average Ambient Temperature","24 HOUR","","2014-07-15","2014","196","Degrees Centigrade","None","","1","100.0000","","29.9","","29.9","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","1 HOUR","","2014-07-16","2014","197","Micrograms/cubic meter (25 C)","None","","24","100.0000","","21.208333","","58","14",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2014-07-16","2014","197","Micrograms/cubic meter (25 C)","None","","1","100.0000","","21","","21","23","19","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42601","1","40.253611","-111.663056","WGS84","Nitric oxide (NO)","1 HOUR","","2014-07-16","2014","197","Parts per billion","None","","24","100.0000","","3.208333","","10","7",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","2014-07-16","2014","197","Parts per million","None","","24","100.0000","","0.433333","","0.6","6",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","2014-07-16","2014","197","Parts per million","None","","24","100.0000","","0.425","","0.5","8","6","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","1 HOUR","","2014-07-16","2014","197","Micrograms/cubic meter (LC)","None","","24","100.0000","","7.608333","","22.5","14",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","24-HR BLK AVG","","2014-07-16","2014","197","Micrograms/cubic meter (LC)","None","","1","100.0000","","7.6","","7.6","23","42","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-07-16","2014","197","Micrograms/cubic meter (LC)","None","","24","100.0000","","7.608333","","22.5","14",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2014-07-16","2014","197","Micrograms/cubic meter (LC)","None","","1","100.0000","","7.6","","7.6","0","42","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2014-07-16","2014","197","Micrograms/cubic meter (LC)","None","","1","100.0000","","7.6","","7.6","0","42","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68107","1","40.253611","-111.663056","WGS84","Sample Max Baro Pressure","24 HOUR","","2014-07-16","2014","197","Millimeters (mercury)","None","","1","100.0000","","645","","645","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2014-07-16","2014","197","Micrograms/cubic meter (LC)","None","","1","100.0000","","8.8","","8.8","0","49","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2014-07-16","2014","197","Micrograms/cubic meter (LC)","None","","1","100.0000","","8.8","","8.8","0","49","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2014-07-16","2014","197","Parts per million","None","","24","100.0000","","0.040458","","0.065","13",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2014-07-16","2014","197","Parts per million","None","","17","100.0000","","0.045588","","0.059","11","64","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68106","1","40.253611","-111.663056","WGS84","Sample Min Baro Pressure","24 HOUR","","2014-07-16","2014","197","Millimeters (mercury)","None","","1","100.0000","","641","","641","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68103","1","40.253611","-111.663056","WGS84","Ambient Min Temperature","24 HOUR","","2014-07-16","2014","197","Degrees Centigrade","None","","1","100.0000","","20","","20","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68101","1","40.253611","-111.663056","WGS84","Sample Flow Rate- CV","24 HOUR","","2014-07-16","2014","197","Percent","None","","1","100.0000","","0.7","","0.7","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68102","1","40.253611","-111.663056","WGS84","Sample Volume","24 HOUR","","2014-07-16","2014","197","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68104","1","40.253611","-111.663056","WGS84","Ambient Max Temperature","24 HOUR","","2014-07-16","2014","197","Degrees Centigrade","None","","1","100.0000","","32.9","","32.9","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68108","1","40.253611","-111.663056","WGS84","Average Ambient Pressure","24 HOUR","","2014-07-16","2014","197","Millimeters (mercury)","None","","1","100.0000","","643","","643","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68109","1","40.253611","-111.663056","WGS84","Elapsed Sample Time","24 HOUR","","2014-07-16","2014","197","Minutes","None","","1","100.0000","","1439","","1439","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","2014-07-16","2014","197","Parts per billion","None","","24","100.0000","","8.5","","20","7","19","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2014-07-16","2014","197","Parts per billion","None","","24","100.0000","","8.5","","20","7","19","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42603","1","40.253611","-111.663056","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2014-07-16","2014","197","Parts per billion","None","","24","100.0000","","10.5","","28","7",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61102","1","40.253611","-111.663056","WGS84","Wind Direction - Scalar","1 HOUR","","2014-07-16","2014","197","Degrees Compass","None","","24","100.0000","","239.541667","","353","21",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61101","1","40.253611","-111.663056","WGS84","Wind Speed - Scalar","1 HOUR","","2014-07-16","2014","197","Knots","None","","24","100.0000","","4.520833","","8.8","16",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68105","1","40.253611","-111.663056","WGS84","Average Ambient Temperature","24 HOUR","","2014-07-16","2014","197","Degrees Centigrade","None","","1","100.0000","","26.6","","26.6","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","1 HOUR","","2014-07-17","2014","198","Micrograms/cubic meter (25 C)","None","","24","100.0000","","23.583333","","48","18",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2014-07-17","2014","198","Micrograms/cubic meter (25 C)","None","","1","100.0000","","23","","23","23","21","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42601","1","40.253611","-111.663056","WGS84","Nitric oxide (NO)","1 HOUR","","2014-07-17","2014","198","Parts per billion","None","","24","100.0000","","3.625","","22","6",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","2014-07-17","2014","198","Parts per million","None","","24","100.0000","","0.4375","","0.7","6",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","2014-07-17","2014","198","Parts per million","None","","24","100.0000","","0.454167","","0.5","0","6","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","1 HOUR","","2014-07-17","2014","198","Micrograms/cubic meter (LC)","None","","24","100.0000","","10.4","","19.8","17",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","24-HR BLK AVG","","2014-07-17","2014","198","Micrograms/cubic meter (LC)","None","","1","100.0000","","10.4","","10.4","23","53","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-07-17","2014","198","Micrograms/cubic meter (LC)","None","","24","100.0000","","10.4","","19.8","17",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2014-07-17","2014","198","Micrograms/cubic meter (LC)","None","","1","100.0000","","10.4","","10.4","0","53","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2014-07-17","2014","198","Micrograms/cubic meter (LC)","None","","1","100.0000","","10.4","","10.4","0","53","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68109","1","40.253611","-111.663056","WGS84","Elapsed Sample Time","24 HOUR","","2014-07-17","2014","198","Minutes","None","","1","100.0000","","1440","","1440","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68107","1","40.253611","-111.663056","WGS84","Sample Max Baro Pressure","24 HOUR","","2014-07-17","2014","198","Millimeters (mercury)","None","","1","100.0000","","645","","645","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2014-07-17","2014","198","Micrograms/cubic meter (LC)","None","","1","100.0000","","9.7","","9.7","0","52","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2014-07-17","2014","198","Micrograms/cubic meter (LC)","None","","1","100.0000","","9.7","","9.7","0","52","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2014-07-17","2014","198","Parts per million","None","","24","100.0000","","0.04325","","0.073","16",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2014-07-17","2014","198","Parts per million","None","","17","100.0000","","0.046353","","0.063","10","77","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68106","1","40.253611","-111.663056","WGS84","Sample Min Baro Pressure","24 HOUR","","2014-07-17","2014","198","Millimeters (mercury)","None","","1","100.0000","","640","","640","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68103","1","40.253611","-111.663056","WGS84","Ambient Min Temperature","24 HOUR","","2014-07-17","2014","198","Degrees Centigrade","None","","1","100.0000","","16.6","","16.6","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68101","1","40.253611","-111.663056","WGS84","Sample Flow Rate- CV","24 HOUR","","2014-07-17","2014","198","Percent","None","","1","100.0000","","0.6","","0.6","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68102","1","40.253611","-111.663056","WGS84","Sample Volume","24 HOUR","","2014-07-17","2014","198","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68104","1","40.253611","-111.663056","WGS84","Ambient Max Temperature","24 HOUR","","2014-07-17","2014","198","Degrees Centigrade","None","","1","100.0000","","35.3","","35.3","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68108","1","40.253611","-111.663056","WGS84","Average Ambient Pressure","24 HOUR","","2014-07-17","2014","198","Millimeters (mercury)","None","","1","100.0000","","642","","642","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","2014-07-17","2014","198","Parts per billion","None","","24","100.0000","","9.708333","","29","6","27","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2014-07-17","2014","198","Parts per billion","None","","24","100.0000","","9.708333","","29","6","27","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42603","1","40.253611","-111.663056","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2014-07-17","2014","198","Parts per billion","None","","24","100.0000","","12.291667","","51","6",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61102","1","40.253611","-111.663056","WGS84","Wind Direction - Scalar","1 HOUR","","2014-07-17","2014","198","Degrees Compass","None","","24","100.0000","","243.166667","","359","2",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
